LAT,LONG,KPN
70.683333,-94.750000,62
70.683333,-94.466667,62
70.683333,-94.183333,62
70.683333,-93.900000,62
70.683333,-93.616667,62
70.683333,-93.333333,62
70.683333,-93.050000,62
70.683333,-92.766667,62
70.683333,-88.800000,62
70.683333,-88.516667,62
70.683333,-88.233333,62
70.683333,-87.950000,62
70.683333,-87.666667,62
70.683333,-87.383333,62
70.683333,-87.100000,62
70.683333,-86.816667,62
70.683333,-86.533333,62
70.683333,-86.250000,62
70.683333,-85.966667,62
70.683333,-85.683333,62
70.683333,-85.400000,62
70.683333,-85.116667,62
70.683333,-84.833333,62
70.683333,-84.550000,62
70.683333,-84.266667,62
70.683333,-83.983333,62
70.683333,-83.700000,62
70.683333,-83.416667,62
70.683333,-83.133333,62
70.683333,-82.850000,62
70.683333,-82.566667,62
70.683333,-82.283333,62
70.683333,-82.000000,62
70.683333,-81.716667,62
70.683333,-81.433333,62
70.683333,-81.150000,62
70.683333,-80.866667,62
70.683333,-80.583333,62
70.683333,-80.300000,62
70.683333,-80.016667,62
70.683333,-79.733333,62
70.683333,-79.450000,62
70.683333,-79.166667,62
70.683333,-78.883333,62
70.683333,-78.600000,62
70.683333,-78.316667,62
70.683333,-78.033333,62
70.683333,-77.750000,62
70.683333,-77.466667,62
70.683333,-77.183333,62
70.683333,-76.900000,62
70.683333,-76.616667,62
70.683333,-76.333333,62
70.683333,-76.050000,62
70.683333,-75.766667,62
70.683333,-75.483333,62
70.683333,-75.200000,62
70.683333,-74.916667,62
70.683333,-74.633333,62
70.683333,-74.350000,62
70.683333,-74.066667,62
70.683333,-73.783333,62
70.683333,-73.500000,62
70.683333,-73.216667,62
70.683333,-72.933333,62
70.683333,-72.650000,62
70.683333,-72.366667,62
70.683333,-72.083333,62
70.683333,-71.800000,62
70.683333,-71.516667,62
70.683333,-71.233333,62
70.683333,-70.666667,62
70.683333,-70.383333,62
70.683333,-70.100000,62
70.683333,-69.816667,62
70.683333,-69.533333,62
70.683333,-69.250000,62
70.683333,-68.966667,62
70.400000,-160.483333,62
70.400000,-160.200000,62
70.400000,-159.633333,62
70.400000,-159.350000,62
70.400000,-159.066667,62
70.400000,-158.783333,62
70.400000,-158.500000,62
70.400000,-158.216667,62
70.400000,-157.933333,62
70.400000,-157.650000,62
70.400000,-157.366667,62
70.400000,-157.083333,62
70.400000,-156.800000,62
70.400000,-156.516667,62
70.400000,-156.233333,62
70.400000,-155.950000,62
70.400000,-155.666667,62
70.400000,-155.383333,62
70.400000,-155.100000,62
70.400000,-154.816667,62
70.400000,-154.533333,62
70.400000,-154.250000,62
70.400000,-153.966667,62
70.400000,-153.683333,62
70.400000,-153.400000,62
70.400000,-153.116667,62
70.400000,-152.833333,62
70.400000,-152.550000,62
70.400000,-152.266667,62
70.400000,-151.983333,62
70.400000,-151.700000,62
70.400000,-151.416667,62
70.400000,-151.133333,62
70.400000,-150.850000,62
70.400000,-150.283333,62
70.400000,-150.000000,62
70.400000,-149.716667,62
70.400000,-149.433333,62
70.400000,-149.150000,62
70.400000,-148.866667,62
70.400000,-128.183333,62
70.400000,-127.900000,62
70.400000,-127.616667,62
70.400000,-111.750000,62
70.400000,-111.466667,62
70.400000,-111.183333,62
70.400000,-110.900000,62
70.400000,-110.616667,62
70.400000,-110.333333,62
70.400000,-110.050000,62
70.400000,-109.766667,62
70.400000,-109.483333,62
70.400000,-109.200000,62
70.400000,-108.916667,62
70.400000,-108.633333,62
70.400000,-108.350000,62
70.400000,-108.066667,62
70.400000,-107.783333,62
70.400000,-107.500000,62
70.400000,-107.216667,62
70.400000,-106.933333,62
70.400000,-106.650000,62
70.400000,-106.366667,62
70.400000,-106.083333,62
70.400000,-105.800000,62
70.400000,-105.516667,62
70.400000,-105.233333,62
70.400000,-104.950000,62
70.400000,-104.666667,62
70.400000,-104.383333,62
70.400000,-104.100000,62
70.400000,-103.816667,62
70.400000,-103.533333,62
70.400000,-103.250000,62
70.400000,-102.966667,62
70.400000,-102.683333,62
70.400000,-102.400000,62
70.400000,-96.450000,62
70.400000,-96.166667,62
70.400000,-95.883333,62
70.400000,-95.600000,62
70.400000,-95.316667,62
70.400000,-95.033333,62
70.400000,-94.750000,62
70.400000,-94.466667,62
70.400000,-94.183333,62
70.400000,-93.900000,62
70.400000,-93.616667,62
70.400000,-93.333333,62
70.400000,-93.050000,62
70.400000,-92.766667,62
70.400000,-92.483333,62
70.400000,-92.200000,62
70.400000,-87.950000,62
70.400000,-87.666667,62
70.400000,-87.383333,62
70.400000,-86.816667,62
70.400000,-86.250000,62
70.400000,-85.966667,62
70.400000,-85.683333,62
70.400000,-85.400000,62
70.400000,-85.116667,62
70.400000,-84.833333,62
70.400000,-84.550000,62
70.400000,-84.266667,62
70.400000,-83.983333,62
70.400000,-83.700000,62
70.400000,-83.416667,62
70.400000,-83.133333,62
70.400000,-82.850000,62
70.400000,-82.566667,62
70.400000,-82.283333,62
70.400000,-82.000000,62
70.400000,-81.716667,62
70.400000,-81.433333,62
70.400000,-81.150000,62
70.400000,-80.866667,62
70.400000,-80.583333,62
70.400000,-80.300000,62
70.400000,-80.016667,62
70.400000,-79.733333,62
70.400000,-78.600000,62
70.400000,-78.316667,62
70.400000,-78.033333,62
70.400000,-77.750000,62
70.400000,-77.466667,62
70.400000,-77.183333,62
70.400000,-76.900000,62
70.400000,-76.616667,62
70.400000,-76.333333,62
70.400000,-76.050000,62
70.400000,-75.766667,62
70.400000,-75.483333,62
70.400000,-75.200000,62
70.400000,-74.916667,62
70.400000,-74.633333,62
70.400000,-74.350000,62
70.400000,-74.066667,62
70.400000,-73.783333,62
70.400000,-73.500000,62
70.400000,-73.216667,62
70.400000,-72.933333,62
70.400000,-72.650000,62
70.400000,-72.366667,62
70.400000,-72.083333,62
70.400000,-71.800000,62
70.400000,-71.516667,62
70.400000,-70.950000,62
70.400000,-70.666667,62
70.400000,-70.383333,62
70.400000,-70.100000,62
70.400000,-69.816667,62
70.400000,-69.533333,62
70.400000,-69.250000,62
70.400000,-68.966667,62
70.400000,-68.683333,62
70.116667,-162.183333,62
70.116667,-161.900000,62
70.116667,-161.616667,62
70.116667,-161.333333,62
70.116667,-161.050000,62
70.116667,-160.766667,62
70.116667,-160.483333,62
70.116667,-160.200000,62
70.116667,-159.916667,62
70.116667,-159.633333,62
70.116667,-159.350000,62
70.116667,-159.066667,62
70.116667,-158.783333,62
70.116667,-158.500000,62
70.116667,-158.216667,62
70.116667,-157.933333,62
70.116667,-157.650000,62
70.116667,-157.366667,62
70.116667,-157.083333,62
70.116667,-156.800000,62
70.116667,-156.516667,62
70.116667,-156.233333,62
70.116667,-155.950000,62
70.116667,-155.666667,62
70.116667,-155.383333,62
70.116667,-155.100000,62
70.116667,-154.816667,62
70.116667,-154.533333,62
70.116667,-154.250000,62
70.116667,-153.966667,62
70.116667,-153.683333,62
70.116667,-153.400000,62
70.116667,-153.116667,62
70.116667,-152.833333,62
70.116667,-147.450000,62
70.116667,-147.166667,62
70.116667,-146.883333,62
70.116667,-146.033333,62
70.116667,-145.750000,62
70.116667,-130.450000,62
70.116667,-129.600000,62
70.116667,-128.183333,62
70.116667,-127.900000,62
70.116667,-127.616667,62
70.116667,-127.333333,62
70.116667,-127.050000,62
70.116667,-125.066667,62
70.116667,-124.500000,62
70.116667,-116.850000,62
70.116667,-116.566667,62
70.116667,-116.283333,62
70.116667,-116.000000,62
70.116667,-115.716667,62
70.116667,-115.433333,62
70.116667,-115.150000,62
70.116667,-114.866667,62
70.116667,-114.583333,62
70.116667,-114.300000,62
70.116667,-114.016667,62
70.116667,-113.733333,62
70.116667,-113.450000,62
70.116667,-113.166667,62
70.116667,-112.883333,62
70.116667,-112.600000,62
70.116667,-112.316667,62
70.116667,-112.033333,62
70.116667,-111.750000,62
70.116667,-111.466667,62
70.116667,-111.183333,62
70.116667,-110.900000,62
70.116667,-110.616667,62
70.116667,-110.333333,62
70.116667,-110.050000,62
70.116667,-109.766667,62
70.116667,-109.483333,62
70.116667,-109.200000,62
70.116667,-108.916667,62
70.116667,-108.633333,62
70.116667,-108.350000,62
70.116667,-108.066667,62
70.116667,-107.783333,62
70.116667,-107.500000,62
70.116667,-107.216667,62
70.116667,-106.933333,62
70.116667,-106.650000,62
70.116667,-106.366667,62
70.116667,-106.083333,62
70.116667,-105.800000,62
70.116667,-105.516667,62
70.116667,-105.233333,62
70.116667,-104.950000,62
70.116667,-104.666667,62
70.116667,-104.383333,62
70.116667,-104.100000,62
70.116667,-103.816667,62
70.116667,-103.533333,62
70.116667,-103.250000,62
70.116667,-102.966667,62
70.116667,-102.683333,62
70.116667,-102.400000,62
70.116667,-102.116667,62
70.116667,-101.833333,62
70.116667,-101.550000,62
70.116667,-101.266667,62
70.116667,-96.450000,62
70.116667,-96.166667,62
70.116667,-95.883333,62
70.116667,-95.600000,62
70.116667,-95.316667,62
70.116667,-95.033333,62
70.116667,-94.750000,62
70.116667,-94.466667,62
70.116667,-94.183333,62
70.116667,-93.900000,62
70.116667,-93.616667,62
70.116667,-93.333333,62
70.116667,-93.050000,62
70.116667,-92.766667,62
70.116667,-92.483333,62
70.116667,-87.100000,62
70.116667,-85.966667,62
70.116667,-85.683333,62
70.116667,-85.400000,62
70.116667,-85.116667,62
70.116667,-84.833333,62
70.116667,-84.550000,62
70.116667,-84.266667,62
70.116667,-83.983333,62
70.116667,-83.700000,62
70.116667,-83.416667,62
70.116667,-83.133333,62
70.116667,-82.850000,62
70.116667,-82.566667,62
70.116667,-82.283333,62
70.116667,-82.000000,62
70.116667,-81.433333,62
70.116667,-81.150000,62
70.116667,-80.866667,62
70.116667,-80.583333,62
70.116667,-80.300000,62
70.116667,-80.016667,62
70.116667,-79.733333,62
70.116667,-79.450000,62
70.116667,-79.166667,62
70.116667,-78.883333,62
70.116667,-77.466667,62
70.116667,-77.183333,62
70.116667,-76.900000,62
70.116667,-76.616667,62
70.116667,-76.333333,62
70.116667,-76.050000,62
70.116667,-75.766667,62
70.116667,-75.483333,62
70.116667,-75.200000,62
70.116667,-74.916667,62
70.116667,-74.633333,62
70.116667,-74.350000,62
70.116667,-74.066667,62
70.116667,-73.783333,62
70.116667,-73.500000,62
70.116667,-73.216667,62
70.116667,-72.933333,62
70.116667,-72.650000,62
70.116667,-72.366667,62
70.116667,-72.083333,62
70.116667,-71.800000,62
70.116667,-71.516667,62
70.116667,-71.233333,62
70.116667,-70.950000,62
70.116667,-70.666667,62
70.116667,-70.383333,62
70.116667,-70.100000,62
70.116667,-69.533333,62
70.116667,-69.250000,62
70.116667,-68.966667,62
70.116667,-68.116667,62
70.116667,-67.833333,62
70.116667,-67.550000,62
69.833333,-162.750000,62
69.833333,-162.466667,62
69.833333,-162.183333,62
69.833333,-161.900000,62
69.833333,-161.616667,62
69.833333,-161.333333,62
69.833333,-161.050000,62
69.833333,-160.766667,62
69.833333,-160.483333,62
69.833333,-160.200000,62
69.833333,-159.916667,62
69.833333,-159.633333,62
69.833333,-159.350000,62
69.833333,-159.066667,62
69.833333,-158.783333,62
69.833333,-158.500000,62
69.833333,-158.216667,62
69.833333,-157.933333,62
69.833333,-157.650000,62
69.833333,-157.366667,62
69.833333,-157.083333,62
69.833333,-156.800000,62
69.833333,-156.516667,62
69.833333,-156.233333,62
69.833333,-155.950000,62
69.833333,-155.666667,62
69.833333,-155.383333,62
69.833333,-155.100000,62
69.833333,-154.816667,62
69.833333,-154.533333,62
69.833333,-154.250000,62
69.833333,-153.966667,62
69.833333,-153.683333,62
69.833333,-153.400000,62
69.833333,-153.116667,62
69.833333,-152.833333,62
69.833333,-147.450000,62
69.833333,-147.166667,62
69.833333,-146.883333,62
69.833333,-146.033333,62
69.833333,-145.750000,62
69.833333,-145.466667,62
69.833333,-145.183333,62
69.833333,-144.900000,62
69.833333,-144.616667,62
69.833333,-144.333333,62
69.833333,-144.050000,62
69.833333,-143.766667,62
69.833333,-143.483333,62
69.833333,-143.200000,62
69.833333,-142.916667,62
69.833333,-142.633333,62
69.833333,-142.350000,62
69.833333,-142.066667,62
69.833333,-131.583333,62
69.833333,-131.300000,62
69.833333,-131.016667,62
69.833333,-130.733333,62
69.833333,-130.450000,62
69.833333,-129.316667,62
69.833333,-128.466667,62
69.833333,-128.183333,62
69.833333,-127.900000,62
69.833333,-127.616667,62
69.833333,-127.333333,62
69.833333,-127.050000,62
69.833333,-124.783333,62
69.833333,-124.500000,62
69.833333,-117.133333,62
69.833333,-116.850000,62
69.833333,-116.566667,62
69.833333,-116.283333,62
69.833333,-116.000000,62
69.833333,-115.716667,62
69.833333,-115.433333,62
69.833333,-115.150000,62
69.833333,-114.866667,62
69.833333,-114.583333,62
69.833333,-114.300000,62
69.833333,-114.016667,62
69.833333,-113.733333,62
69.833333,-113.450000,62
69.833333,-113.166667,62
69.833333,-112.883333,62
69.833333,-112.600000,62
69.833333,-112.316667,62
69.833333,-112.033333,62
69.833333,-111.750000,62
69.833333,-111.466667,62
69.833333,-111.183333,62
69.833333,-110.900000,62
69.833333,-110.616667,62
69.833333,-110.333333,62
69.833333,-110.050000,62
69.833333,-109.766667,62
69.833333,-109.483333,62
69.833333,-109.200000,62
69.833333,-108.916667,62
69.833333,-108.633333,62
69.833333,-108.350000,62
69.833333,-108.066667,62
69.833333,-107.783333,62
69.833333,-107.500000,62
69.833333,-107.216667,62
69.833333,-106.933333,62
69.833333,-106.650000,62
69.833333,-106.366667,62
69.833333,-106.083333,62
69.833333,-105.800000,62
69.833333,-105.516667,62
69.833333,-105.233333,62
69.833333,-104.950000,62
69.833333,-104.666667,62
69.833333,-104.383333,62
69.833333,-104.100000,62
69.833333,-103.816667,62
69.833333,-103.533333,62
69.833333,-103.250000,62
69.833333,-102.966667,62
69.833333,-102.683333,62
69.833333,-102.400000,62
69.833333,-101.833333,62
69.833333,-101.550000,62
69.833333,-101.266667,62
69.833333,-100.983333,62
69.833333,-97.866667,62
69.833333,-95.883333,62
69.833333,-95.600000,62
69.833333,-95.316667,62
69.833333,-95.033333,62
69.833333,-94.750000,62
69.833333,-94.466667,62
69.833333,-94.183333,62
69.833333,-93.900000,62
69.833333,-93.616667,62
69.833333,-93.333333,62
69.833333,-93.050000,62
69.833333,-92.766667,62
69.833333,-92.483333,62
69.833333,-85.400000,62
69.833333,-84.833333,62
69.833333,-84.550000,62
69.833333,-84.266667,62
69.833333,-82.566667,62
69.833333,-82.283333,62
69.833333,-80.866667,62
69.833333,-76.900000,62
69.833333,-76.616667,62
69.833333,-76.333333,62
69.833333,-76.050000,62
69.833333,-75.766667,62
69.833333,-75.483333,62
69.833333,-75.200000,62
69.833333,-74.916667,62
69.833333,-74.633333,62
69.833333,-74.350000,62
69.833333,-74.066667,62
69.833333,-73.783333,62
69.833333,-73.500000,62
69.833333,-73.216667,62
69.833333,-72.933333,62
69.833333,-72.650000,62
69.833333,-72.366667,62
69.833333,-72.083333,62
69.833333,-71.800000,62
69.833333,-71.516667,62
69.833333,-71.233333,62
69.833333,-70.950000,62
69.833333,-70.666667,62
69.833333,-70.383333,62
69.833333,-70.100000,62
69.833333,-69.816667,62
69.833333,-69.533333,62
69.833333,-69.250000,62
69.833333,-68.966667,62
69.833333,-68.683333,62
69.833333,-68.400000,62
69.833333,-68.116667,62
69.833333,-67.833333,62
69.833333,-67.550000,62
69.833333,-67.266667,62
69.550000,-162.750000,62
69.550000,-162.466667,62
69.550000,-162.183333,62
69.550000,-161.900000,62
69.550000,-161.616667,62
69.550000,-161.333333,62
69.550000,-161.050000,62
69.550000,-160.766667,62
69.550000,-160.483333,62
69.550000,-160.200000,62
69.550000,-159.916667,62
69.550000,-159.633333,62
69.550000,-159.350000,62
69.550000,-159.066667,62
69.550000,-158.783333,62
69.550000,-158.500000,62
69.550000,-158.216667,62
69.550000,-157.933333,62
69.550000,-157.650000,62
69.550000,-157.366667,62
69.550000,-157.083333,62
69.550000,-156.800000,62
69.550000,-156.516667,62
69.550000,-156.233333,62
69.550000,-155.950000,62
69.550000,-155.666667,62
69.550000,-155.383333,62
69.550000,-155.100000,62
69.550000,-154.816667,62
69.550000,-154.533333,62
69.550000,-154.250000,62
69.550000,-153.966667,62
69.550000,-153.683333,62
69.550000,-153.400000,62
69.550000,-146.033333,62
69.550000,-145.750000,62
69.550000,-145.466667,62
69.550000,-145.183333,62
69.550000,-144.900000,62
69.550000,-144.616667,62
69.550000,-144.333333,62
69.550000,-144.050000,62
69.550000,-143.766667,62
69.550000,-143.483333,62
69.550000,-143.200000,62
69.550000,-142.916667,62
69.550000,-142.633333,62
69.550000,-142.350000,62
69.550000,-142.066667,62
69.550000,-141.783333,62
69.550000,-141.500000,62
69.550000,-141.216667,62
69.550000,-140.933333,62
69.550000,-140.650000,62
69.550000,-140.366667,62
69.550000,-140.083333,62
69.550000,-139.800000,62
69.550000,-130.733333,62
69.550000,-130.450000,62
69.550000,-130.166667,62
69.550000,-129.883333,62
69.550000,-129.600000,62
69.550000,-129.316667,62
69.550000,-129.033333,62
69.550000,-128.750000,62
69.550000,-128.466667,62
69.550000,-128.183333,62
69.550000,-127.900000,62
69.550000,-127.616667,62
69.550000,-127.333333,62
69.550000,-127.050000,62
69.550000,-126.766667,62
69.550000,-126.483333,62
69.550000,-125.066667,62
69.550000,-124.783333,62
69.550000,-124.500000,62
69.550000,-123.083333,62
69.550000,-122.800000,62
69.550000,-122.516667,62
69.550000,-122.233333,62
69.550000,-121.950000,62
69.550000,-121.666667,62
69.550000,-121.383333,62
69.550000,-121.100000,62
69.550000,-120.816667,62
69.550000,-116.283333,62
69.550000,-116.000000,62
69.550000,-115.716667,62
69.550000,-115.433333,62
69.550000,-115.150000,62
69.550000,-114.866667,62
69.550000,-114.583333,62
69.550000,-114.300000,62
69.550000,-114.016667,62
69.550000,-113.733333,62
69.550000,-113.450000,62
69.550000,-113.166667,62
69.550000,-112.883333,62
69.550000,-112.600000,62
69.550000,-112.316667,62
69.550000,-112.033333,62
69.550000,-111.750000,62
69.550000,-111.466667,62
69.550000,-111.183333,62
69.550000,-110.900000,62
69.550000,-110.616667,62
69.550000,-110.333333,62
69.550000,-110.050000,62
69.550000,-109.766667,62
69.550000,-109.483333,62
69.550000,-109.200000,62
69.550000,-108.916667,62
69.550000,-108.633333,62
69.550000,-108.350000,62
69.550000,-108.066667,62
69.550000,-107.783333,62
69.550000,-107.500000,62
69.550000,-107.216667,62
69.550000,-106.933333,62
69.550000,-106.650000,62
69.550000,-106.366667,62
69.550000,-106.083333,62
69.550000,-105.800000,62
69.550000,-105.516667,62
69.550000,-105.233333,62
69.550000,-104.950000,62
69.550000,-104.666667,62
69.550000,-104.383333,62
69.550000,-104.100000,62
69.550000,-103.816667,62
69.550000,-103.533333,62
69.550000,-103.250000,62
69.550000,-102.683333,62
69.550000,-101.266667,62
69.550000,-98.433333,62
69.550000,-98.150000,62
69.550000,-97.866667,62
69.550000,-97.583333,62
69.550000,-97.300000,62
69.550000,-97.016667,62
69.550000,-96.450000,62
69.550000,-96.166667,62
69.550000,-95.883333,62
69.550000,-95.600000,62
69.550000,-94.183333,62
69.550000,-93.900000,62
69.550000,-93.616667,62
69.550000,-93.333333,62
69.550000,-93.050000,62
69.550000,-92.766667,62
69.550000,-92.483333,62
69.550000,-92.200000,62
69.550000,-91.633333,62
69.550000,-91.350000,62
69.550000,-85.400000,62
69.550000,-85.116667,62
69.550000,-84.833333,62
69.550000,-84.550000,62
69.550000,-84.266667,62
69.550000,-83.983333,62
69.550000,-83.700000,62
69.550000,-83.416667,62
69.550000,-83.133333,62
69.550000,-82.850000,62
69.550000,-82.566667,62
69.550000,-80.016667,62
69.550000,-78.600000,62
69.550000,-78.316667,62
69.550000,-76.616667,62
69.550000,-76.333333,62
69.550000,-76.050000,62
69.550000,-75.766667,62
69.550000,-75.483333,62
69.550000,-75.200000,62
69.550000,-74.916667,62
69.550000,-74.633333,62
69.550000,-74.350000,62
69.550000,-74.066667,62
69.550000,-73.783333,62
69.550000,-73.500000,62
69.550000,-73.216667,62
69.550000,-72.933333,62
69.550000,-72.650000,62
69.550000,-72.366667,62
69.550000,-72.083333,62
69.550000,-71.800000,62
69.550000,-71.516667,62
69.550000,-71.233333,62
69.550000,-70.950000,62
69.550000,-70.666667,62
69.550000,-70.383333,62
69.550000,-70.100000,62
69.550000,-69.250000,62
69.550000,-68.966667,62
69.550000,-68.683333,62
69.550000,-68.400000,62
69.550000,-67.550000,62
69.266667,-163.316667,62
69.266667,-163.033333,62
69.266667,-162.750000,62
69.266667,-162.466667,62
69.266667,-162.183333,62
69.266667,-161.900000,62
69.266667,-161.616667,62
69.266667,-161.333333,62
69.266667,-161.050000,62
69.266667,-160.766667,62
69.266667,-160.483333,62
69.266667,-160.200000,62
69.266667,-159.916667,62
69.266667,-159.633333,62
69.266667,-159.350000,62
69.266667,-159.066667,62
69.266667,-158.783333,62
69.266667,-158.500000,62
69.266667,-158.216667,62
69.266667,-157.933333,62
69.266667,-157.650000,62
69.266667,-157.366667,62
69.266667,-157.083333,62
69.266667,-156.800000,62
69.266667,-156.516667,62
69.266667,-156.233333,62
69.266667,-155.950000,62
69.266667,-155.666667,62
69.266667,-155.383333,62
69.266667,-155.100000,62
69.266667,-154.816667,62
69.266667,-154.533333,62
69.266667,-154.250000,62
69.266667,-153.966667,62
69.266667,-153.683333,62
69.266667,-147.450000,62
69.266667,-147.166667,62
69.266667,-146.883333,62
69.266667,-146.600000,62
69.266667,-146.316667,62
69.266667,-146.033333,62
69.266667,-145.750000,62
69.266667,-145.466667,62
69.266667,-145.183333,62
69.266667,-144.900000,62
69.266667,-144.616667,62
69.266667,-144.333333,62
69.266667,-144.050000,62
69.266667,-143.766667,62
69.266667,-143.483333,62
69.266667,-143.200000,62
69.266667,-142.916667,62
69.266667,-142.633333,62
69.266667,-142.350000,62
69.266667,-142.066667,62
69.266667,-141.783333,62
69.266667,-141.500000,62
69.266667,-141.216667,62
69.266667,-140.933333,62
69.266667,-140.650000,62
69.266667,-140.366667,62
69.266667,-140.083333,62
69.266667,-139.800000,62
69.266667,-139.516667,62
69.266667,-139.233333,62
69.266667,-138.950000,62
69.266667,-138.666667,62
69.266667,-129.883333,62
69.266667,-129.600000,62
69.266667,-129.316667,62
69.266667,-129.033333,62
69.266667,-128.750000,62
69.266667,-128.466667,62
69.266667,-128.183333,62
69.266667,-127.900000,62
69.266667,-127.616667,62
69.266667,-127.333333,62
69.266667,-127.050000,62
69.266667,-126.766667,62
69.266667,-126.483333,62
69.266667,-126.200000,62
69.266667,-125.916667,62
69.266667,-125.633333,62
69.266667,-125.350000,62
69.266667,-125.066667,62
69.266667,-124.783333,62
69.266667,-124.500000,62
69.266667,-124.216667,62
69.266667,-123.933333,62
69.266667,-123.650000,62
69.266667,-123.366667,62
69.266667,-123.083333,62
69.266667,-122.800000,62
69.266667,-122.516667,62
69.266667,-122.233333,62
69.266667,-121.950000,62
69.266667,-121.666667,62
69.266667,-121.383333,62
69.266667,-121.100000,62
69.266667,-120.816667,62
69.266667,-120.533333,62
69.266667,-120.250000,62
69.266667,-119.966667,62
69.266667,-119.683333,62
69.266667,-119.400000,62
69.266667,-119.116667,62
69.266667,-115.433333,62
69.266667,-115.150000,62
69.266667,-114.016667,62
69.266667,-113.733333,62
69.266667,-113.450000,62
69.266667,-113.166667,62
69.266667,-112.883333,62
69.266667,-112.600000,62
69.266667,-112.316667,62
69.266667,-112.033333,62
69.266667,-111.750000,62
69.266667,-111.466667,62
69.266667,-111.183333,62
69.266667,-110.900000,62
69.266667,-110.616667,62
69.266667,-110.333333,62
69.266667,-110.050000,62
69.266667,-109.766667,62
69.266667,-109.483333,62
69.266667,-109.200000,62
69.266667,-108.916667,62
69.266667,-108.633333,62
69.266667,-108.350000,62
69.266667,-108.066667,62
69.266667,-107.783333,62
69.266667,-107.500000,62
69.266667,-107.216667,62
69.266667,-106.933333,62
69.266667,-106.083333,62
69.266667,-105.800000,62
69.266667,-105.516667,62
69.266667,-105.233333,62
69.266667,-104.950000,62
69.266667,-104.666667,62
69.266667,-104.383333,62
69.266667,-104.100000,62
69.266667,-103.816667,62
69.266667,-103.533333,62
69.266667,-103.250000,62
69.266667,-102.966667,62
69.266667,-102.683333,62
69.266667,-102.400000,62
69.266667,-102.116667,62
69.266667,-98.433333,62
69.266667,-98.150000,62
69.266667,-97.866667,62
69.266667,-97.583333,62
69.266667,-97.300000,62
69.266667,-97.016667,62
69.266667,-96.733333,62
69.266667,-96.450000,62
69.266667,-96.166667,62
69.266667,-94.183333,62
69.266667,-93.900000,62
69.266667,-93.333333,62
69.266667,-93.050000,62
69.266667,-92.766667,62
69.266667,-92.483333,62
69.266667,-92.200000,62
69.266667,-91.916667,62
69.266667,-91.633333,62
69.266667,-91.350000,62
69.266667,-90.500000,62
69.266667,-89.083333,62
69.266667,-85.400000,62
69.266667,-85.116667,62
69.266667,-84.833333,62
69.266667,-84.550000,62
69.266667,-84.266667,62
69.266667,-83.983333,62
69.266667,-83.700000,62
69.266667,-83.416667,62
69.266667,-83.133333,62
69.266667,-82.850000,62
69.266667,-82.566667,62
69.266667,-82.283333,62
69.266667,-81.716667,62
69.266667,-78.600000,62
69.266667,-78.316667,62
69.266667,-77.183333,62
69.266667,-76.900000,62
69.266667,-75.483333,62
69.266667,-75.200000,62
69.266667,-74.916667,62
69.266667,-74.633333,62
69.266667,-74.350000,62
69.266667,-74.066667,62
69.266667,-73.783333,62
69.266667,-73.500000,62
69.266667,-73.216667,62
69.266667,-72.933333,62
69.266667,-72.650000,62
69.266667,-72.366667,62
69.266667,-72.083333,62
69.266667,-71.800000,62
69.266667,-71.516667,62
69.266667,-71.233333,62
69.266667,-70.950000,62
69.266667,-70.666667,62
69.266667,-70.383333,62
69.266667,-70.100000,62
69.266667,-69.816667,62
69.266667,-69.533333,62
69.266667,-69.250000,62
69.266667,-68.966667,62
69.266667,-68.683333,62
69.266667,-68.400000,62
69.266667,-67.833333,62
69.266667,-67.550000,62
69.266667,-67.266667,62
69.266667,-66.983333,62
69.266667,-66.700000,62
68.983333,-163.883333,62
68.983333,-163.600000,62
68.983333,-163.316667,62
68.983333,-163.033333,62
68.983333,-162.750000,62
68.983333,-162.466667,62
68.983333,-162.183333,62
68.983333,-161.900000,62
68.983333,-161.616667,62
68.983333,-161.333333,62
68.983333,-161.050000,62
68.983333,-160.766667,62
68.983333,-160.483333,62
68.983333,-160.200000,62
68.983333,-159.916667,62
68.983333,-159.633333,62
68.983333,-159.350000,62
68.983333,-159.066667,62
68.983333,-158.783333,62
68.983333,-158.500000,62
68.983333,-158.216667,62
68.983333,-157.933333,62
68.983333,-157.650000,62
68.983333,-157.366667,62
68.983333,-157.083333,62
68.983333,-156.800000,62
68.983333,-156.516667,62
68.983333,-156.233333,62
68.983333,-155.950000,62
68.983333,-155.666667,62
68.983333,-155.383333,62
68.983333,-155.100000,62
68.983333,-154.816667,62
68.983333,-154.533333,62
68.983333,-154.250000,62
68.983333,-153.966667,62
68.983333,-153.683333,62
68.983333,-147.450000,62
68.983333,-147.166667,62
68.983333,-146.883333,62
68.983333,-146.600000,62
68.983333,-146.316667,62
68.983333,-146.033333,62
68.983333,-145.750000,62
68.983333,-145.466667,62
68.983333,-145.183333,62
68.983333,-144.900000,62
68.983333,-144.616667,62
68.983333,-144.333333,62
68.983333,-144.050000,62
68.983333,-143.766667,62
68.983333,-143.483333,62
68.983333,-143.200000,62
68.983333,-142.916667,62
68.983333,-142.633333,62
68.983333,-142.350000,62
68.983333,-142.066667,62
68.983333,-141.783333,62
68.983333,-141.500000,62
68.983333,-141.216667,62
68.983333,-140.933333,62
68.983333,-140.650000,62
68.983333,-140.366667,62
68.983333,-140.083333,62
68.983333,-139.800000,62
68.983333,-139.516667,62
68.983333,-139.233333,62
68.983333,-138.950000,62
